CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,TenureAgeRatio,IsSenior,CreditScoreBucket,ProductsPerBalance,IsLowCredit,HighBalance,AgeBucket
631,Germany,Male,37,9,131519.49,2,1,1,51752.18,0,2.541332365080247,0.24324323666910172,0,medium,1.5206755996727203e-05,0,1,"(30, 45]"
795,Spain,Female,56,5,0.0,1,1,0,35418.69,1,0.0,0.08928571269132657,1,excellent,1.0,0,0,"(45, 60]"
648,Germany,Female,39,3,126935.98,2,0,1,57995.74,0,2.188712136405386,0.0769230749506904,0,medium,1.5755849871329853e-05,0,1,"(30, 45]"
615,France,Male,39,4,133707.09,1,1,1,108152.75,0,1.2362800760846462,0.10256409993425386,0,medium,7.4789790206411595e-06,0,1,"(30, 45]"
682,France,Female,27,1,97893.2,1,1,0,166144.98,0,0.5892034775857253,0.037037035665294975,0,good,1.0215109781784825e-05,0,0,"(0, 30]"
694,France,Male,34,5,127900.03,1,1,0,101737.8,0,1.2571534866956318,0.1470588192041524,0,good,7.818545323677221e-06,0,1,"(30, 45]"
694,France,Male,37,10,143835.47,1,0,1,33326.71,0,4.315921673507049,0.2702702629656686,0,good,6.952339695210818e-06,0,1,"(30, 45]"
607,France,Male,44,0,0.0,2,1,1,81140.09,0,0.0,0.0,0,medium,2.0,0,0,"(30, 45]"
664,France,Male,48,10,0.0,1,1,0,140173.17,1,0.0,0.20833332899305565,1,good,1.0,0,0,"(45, 60]"
756,France,Male,60,2,0.0,1,1,1,166513.49,1,0.0,0.03333333277777779,1,excellent,1.0,0,0,"(45, 60]"
645,France,Female,40,3,129596.77,1,1,1,103232.6,0,1.2553860892658386,0.07499999812500005,0,medium,7.716182153442918e-06,0,1,"(30, 45]"
653,Spain,Male,30,4,0.0,2,1,0,120736.04,0,0.0,0.13333332888888902,0,good,2.0,0,0,"(0, 30]"
710,Germany,Female,24,2,110407.44,2,0,0,15832.43,1,6.973499329731854,0.08333332986111125,0,good,1.8114557184215263e-05,0,1,"(0, 30]"
697,France,Female,76,7,0.0,2,0,1,188772.45,0,0.0,0.0921052619459834,1,good,2.0,0,0,"(60, 100]"
619,Germany,Female,41,8,142015.76,2,1,0,114323.66,0,1.2422254500840664,0.19512194646044034,0,medium,1.4082844869859022e-05,0,1,"(30, 45]"
648,Spain,Male,55,1,81370.07,1,0,1,181534.04,0,0.4482358790646193,0.018181817851239675,1,medium,1.2289379997092332e-05,0,0,"(45, 60]"
482,Germany,Female,48,2,69329.47,1,0,0,102640.52,1,0.6754590682054664,0.041666665798611134,1,low,1.4423672593017183e-05,1,0,"(45, 60]"
548,France,Female,28,8,116755.5,2,1,1,158585.17,1,0.7362321457880567,0.28571427551020445,0,medium,1.7129667299036884e-05,1,1,"(0, 30]"
752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,0.4692775224814255,0.13636363326446288,0,excellent,1.1923025424778645e-05,0,0,"(30, 45]"
648,France,Female,39,6,130694.89,2,1,1,153955.38,1,0.848914081464065,0.1538461499013808,0,medium,1.530270003134758e-05,0,1,"(30, 45]"
643,Spain,Female,34,8,117451.47,1,1,0,65374.86,0,1.7965846504023628,0.23529411072664383,0,medium,8.51408233475209e-06,0,1,"(30, 45]"
573,Germany,Female,35,9,206868.78,2,0,1,102986.15,0,2.0087048598087347,0.2571428497959186,0,medium,9.667917662985865e-06,1,1,"(30, 45]"
686,France,Female,39,3,111695.62,1,0,0,136643.84,0,0.8174215537208451,0.0769230749506904,0,good,8.952822386210075e-06,0,1,"(30, 45]"
644,France,Female,40,9,137285.26,4,1,0,77063.63,1,1.7814533262736074,0.22499999437500015,0,medium,2.9136200519993768e-05,0,1,"(30, 45]"
702,France,Female,29,6,149218.39,1,1,1,9633.01,0,15.490318185542181,0.20689654458977433,0,good,6.701541937679814e-06,0,1,"(0, 30]"
652,France,Male,51,7,0.0,2,0,1,43496.36,0,0.0,0.1372548992695118,1,good,2.0,0,0,"(45, 60]"
641,Spain,Male,32,7,0.0,2,1,1,24267.28,0,0.0,0.21874999316406274,0,medium,2.0,0,0,"(30, 45]"
692,Germany,Female,41,8,130701.29,1,1,0,59354.24,1,2.2020548152549497,0.19512194646044034,0,good,7.650975357815077e-06,0,1,"(30, 45]"
574,Spain,Male,34,5,0.0,2,0,0,28269.86,0,0.0,0.1470588192041524,0,medium,2.0,1,0,"(30, 45]"
643,France,Female,31,3,167949.48,1,1,0,143162.34,0,1.173140086972781,0.09677419042663901,0,medium,5.954136004850953e-06,0,1,"(30, 45]"
834,France,Male,23,4,131254.81,1,1,0,20199.3,0,6.497988048769116,0.17391303591682453,0,excellent,7.6187103641355e-06,0,1,"(0, 30]"
591,France,Male,28,5,0.0,2,1,1,48606.92,0,0.0,0.17857142219387778,0,medium,2.0,1,0,"(0, 30]"
470,Spain,Male,34,9,0.0,2,0,1,89013.67,0,0.0,0.2647058745674743,0,low,2.0,1,0,"(30, 45]"
608,Spain,Male,34,7,86656.13,1,0,1,59890.29,0,1.4469145165026431,0.20588234688581333,0,medium,1.1539731352746162e-05,0,0,"(30, 45]"
649,Germany,Female,37,8,114737.26,1,1,1,106655.88,1,1.0757705997918185,0.21621621037253486,0,medium,8.715488626025878e-06,0,1,"(30, 45]"
665,France,Female,38,5,0.0,2,1,0,156439.56,0,0.0,0.13157894390581729,0,good,2.0,0,0,"(30, 45]"
651,France,Female,39,6,0.0,1,1,0,24176.44,0,0.0,0.1538461499013808,0,good,1.0,0,0,"(30, 45]"
555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1,2.7539718803883972,0.06451612799167536,1,medium,8.345968434045109e-06,1,1,"(60, 100]"
637,France,Female,48,7,130806.99,2,1,1,132005.85,1,0.990918129757197,0.14583333029513895,1,medium,1.5289585903735697e-05,0,1,"(45, 60]"
675,France,Female,49,0,0.0,1,1,1,80496.71,1,0.0,0.0,1,good,1.0,0,0,"(45, 60]"
677,Spain,Male,40,5,0.0,2,1,0,88947.56,0,0.0,0.12499999687500009,0,good,2.0,0,0,"(30, 45]"
850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1,6.402995489090855,0.057142855510204135,0,excellent,1.2355937491312231e-05,0,0,"(30, 45]"
815,France,Female,56,3,0.0,3,1,1,94248.16,1,0.0,0.05357142761479594,1,excellent,3.0,0,0,"(45, 60]"
665,Germany,Male,32,1,132178.67,1,0,0,11865.76,0,11.139503073453408,0.031249999023437534,0,good,7.565459953107765e-06,0,1,"(30, 45]"
485,France,Female,27,3,0.0,2,1,0,141449.86,0,0.0,0.11111110699588492,0,low,2.0,1,0,"(0, 30]"
577,Spain,Male,43,6,0.0,2,1,1,149457.81,0,0.0,0.13953488047593302,0,medium,2.0,1,0,"(30, 45]"
586,France,Female,35,7,164769.02,3,1,0,119814.25,1,1.3752038676419942,0.19999999428571447,0,medium,1.820719570222787e-05,1,1,"(30, 45]"
722,Germany,Male,29,1,107233.85,2,1,0,24924.92,0,4.302274590879238,0.034482757431629055,0,good,1.8650653215815568e-05,0,1,"(0, 30]"
528,France,Female,27,7,176227.07,2,0,1,139481.53,0,1.2634437692125728,0.2592592496570648,0,medium,1.1348929827126858e-05,1,1,"(0, 30]"
542,France,Female,39,4,109949.39,2,1,1,41268.65,0,2.664235200263051,0.10256409993425386,0,medium,1.819002188168682e-05,1,1,"(30, 45]"
552,France,Female,34,5,0.0,2,1,1,1351.41,0,0.0,0.1470588192041524,0,medium,2.0,1,0,"(30, 45]"
678,France,Female,60,10,117738.81,1,1,0,147489.76,1,0.7982846402299502,0.16666666388888896,1,good,8.493304006520819e-06,0,1,"(45, 60]"
575,Spain,Female,37,9,133292.45,1,1,0,111175.09,0,1.1989416873762015,0.24324323666910172,0,medium,7.502244108769035e-06,1,1,"(30, 45]"
669,France,Female,43,1,160474.59,1,1,1,95963.14,0,1.6722523877222832,0.023255813412655504,0,good,6.231477323124346e-06,0,1,"(30, 45]"
636,France,Male,43,6,0.0,2,1,0,43128.95,0,0.0,0.13953488047593302,0,medium,2.0,0,0,"(30, 45]"
667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1,1.1214343552297277,0.16363636066115708,1,good,6.476917593464998e-06,0,1,"(45, 60]"
652,Germany,Female,45,9,110827.49,1,1,1,153383.54,1,0.7225513897989149,0.19999999555555567,1,good,9.022950687138297e-06,0,1,"(30, 45]"
637,Germany,Female,36,10,145750.45,2,1,1,96660.76,0,1.507855411011585,0.2777777700617286,0,medium,1.3721990415875794e-05,0,1,"(30, 45]"
516,Spain,Female,45,8,109044.3,1,0,1,115818.16,0,0.9415129717054604,0.1777777738271606,1,medium,9.170500700167729e-06,1,1,"(30, 45]"
801,France,Female,32,4,75170.54,1,1,1,37898.5,0,1.9834700581293856,0.12499999609375013,0,excellent,1.3302906924615354e-05,0,0,"(30, 45]"
692,France,Female,42,2,0.0,2,1,0,145222.93,0,0.0,0.0476190464852608,0,good,2.0,0,0,"(30, 45]"
585,France,Female,28,6,105795.9,1,1,1,41219.09,0,2.566672384019961,0.21428570663265334,0,medium,9.452072792302988e-06,1,1,"(0, 30]"
590,France,Male,32,5,0.0,2,1,0,59249.83,0,0.0,0.15624999511718765,0,medium,2.0,1,0,"(30, 45]"
554,Spain,Male,66,8,0.0,2,1,1,116747.62,0,0.0,0.12121211937557395,1,medium,2.0,1,0,"(60, 100]"
659,France,Female,49,1,0.0,1,1,0,116249.72,1,0.0,0.020408162848813003,1,good,1.0,0,0,"(45, 60]"
690,France,Female,26,3,118097.87,1,1,0,61257.83,0,1.9278820356201338,0.11538461094674572,0,good,8.467481526283867e-06,0,1,"(0, 30]"
697,Germany,Male,29,0,172693.54,1,0,0,141798.98,0,1.2178757562204052,0.0,0,good,5.790571027897002e-06,0,1,"(0, 30]"
610,France,Male,36,4,129440.3,2,1,0,102638.35,0,1.2611299772330602,0.11111110802469146,0,medium,1.5451019110592986e-05,0,1,"(30, 45]"
599,Spain,Male,36,4,0.0,2,0,0,13210.56,0,0.0,0.11111110802469146,0,medium,2.0,1,0,"(30, 45]"
544,France,Male,23,1,96471.2,1,1,0,35550.97,0,2.713602469842212,0.04347825897920613,0,medium,1.0365680475826196e-05,1,0,"(0, 30]"
548,France,Female,46,1,0.0,1,1,1,104469.06,1,0.0,0.02173912996219283,1,medium,1.0,1,0,"(45, 60]"
635,Spain,Male,24,4,140197.18,1,1,1,142935.83,0,0.9808400035108004,0.1666666597222225,0,medium,7.132760211295183e-06,0,1,"(0, 30]"
722,France,Male,20,6,0.0,2,1,0,195486.28,0,0.0,0.29999998500000075,0,good,2.0,0,0,"(0, 30]"
564,France,Female,33,4,135946.26,1,1,0,63170.0,0,2.152069969888364,0.12121211753902675,0,medium,7.355793710001952e-06,1,1,"(30, 45]"
719,France,Male,69,3,0.0,2,1,1,58320.06,0,0.0,0.0434782602394455,1,good,2.0,0,0,"(60, 100]"
547,Germany,Male,50,3,81290.02,3,0,1,177747.03,1,0.4573354615238447,0.05999999880000003,1,medium,3.6904445288052725e-05,1,0,"(45, 60]"
850,France,Female,42,8,0.0,1,1,0,19632.64,1,0.0,0.1904761859410432,0,excellent,1.0,0,0,"(30, 45]"
515,Germany,Male,60,9,113715.36,1,1,0,18424.24,1,6.1720516012507405,0.14999999750000004,1,medium,8.793809439556454e-06,1,1,"(45, 60]"
667,Spain,Male,56,2,168883.08,1,0,1,18897.78,0,8.936662401142533,0.03571428507653063,1,good,5.921221230562407e-06,0,1,"(45, 60]"
607,Germany,Male,36,8,143421.74,1,1,0,97879.02,0,1.4652960358464429,0.22222221604938291,0,medium,6.972395033033116e-06,0,1,"(30, 45]"
525,France,Male,26,7,153644.39,1,1,1,63197.88,0,2.431163671907489,0.26923075887574005,0,medium,6.508493356032354e-06,1,1,"(0, 30]"
606,Spain,Female,53,1,109330.06,1,1,1,75860.01,0,1.4412080884059837,0.01886792417230332,1,medium,9.146531644346995e-06,0,1,"(45, 60]"
686,Germany,Female,27,1,115095.88,2,0,0,78622.46,0,1.4639058609783528,0.037037035665294975,0,good,1.7376665640284948e-05,0,1,"(0, 30]"
611,France,Male,35,10,0.0,1,1,1,23598.23,1,0.0,0.28571427755102063,0,medium,1.0,0,0,"(30, 45]"
827,Spain,Male,46,1,183276.32,1,1,1,13460.27,0,13.616095367060534,0.02173912996219283,1,excellent,5.456212476262747e-06,0,1,"(45, 60]"
572,France,Male,33,9,68193.72,1,1,0,19998.31,0,3.4099741426445545,0.2727272644628102,0,medium,1.4663891867288259e-05,1,0,"(30, 45]"
726,France,Female,32,8,0.0,2,0,0,185075.63,0,0.0,0.24999999218750027,0,good,2.0,0,0,"(30, 45]"
579,Germany,Male,31,6,139729.54,1,0,1,135815.38,0,1.0288197109853918,0.19354838085327802,0,medium,7.15663161396213e-06,1,1,"(30, 45]"
598,Spain,Female,56,4,98365.33,1,1,1,44251.33,0,2.2228784987429107,0.07142857015306125,1,medium,1.0166080202443254e-05,1,0,"(45, 60]"
663,France,Male,36,10,0.0,2,1,0,136349.55,0,0.0,0.2777777700617286,0,good,2.0,0,0,"(30, 45]"
505,Germany,Female,37,10,122453.97,2,1,1,52693.99,0,2.3238697619534245,0.2702702629656686,0,medium,1.633253431853358e-05,1,1,"(30, 45]"
576,Germany,Male,30,7,132174.41,2,0,0,93767.03,0,1.4096043139959793,0.2333333255555558,0,medium,1.5131407574222769e-05,1,1,"(0, 30]"
555,Spain,Female,24,2,0.0,2,0,1,197866.55,0,0.0,0.08333332986111125,0,medium,2.0,1,0,"(0, 30]"
524,France,Male,30,1,0.0,2,1,0,126812.85,0,0.0,0.033333332222222255,0,medium,2.0,1,0,"(0, 30]"
776,Spain,Male,39,2,104349.45,1,0,0,79503.05,0,1.3125213435042742,0.05128204996712693,0,excellent,9.583092358490069e-06,0,1,"(30, 45]"
645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1,1.0688375316697405,0.048780486615110086,0,medium,7.200355063908911e-06,0,1,"(30, 45]"
850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0,0.6680325757543663,0.0,0,excellent,8.549207227739169e-06,0,1,"(30, 45]"
603,Germany,Male,35,1,105346.03,2,1,1,130379.5,0,0.8079953520238382,0.028571427755102068,0,medium,1.8984873137856853e-05,0,1,"(30, 45]"
691,France,Male,26,9,136623.19,1,1,0,153228.0,0,0.8916333176645806,0.3461538328402372,0,good,7.319348059812834e-06,0,1,"(0, 30]"
583,France,Female,29,10,0.0,2,1,1,111285.85,0,0.0,0.3448275743162905,0,medium,2.0,1,0,"(0, 30]"
584,France,Female,66,5,0.0,1,1,0,49553.38,1,0.0,0.07575757460973372,1,medium,1.0,1,0,"(60, 100]"
679,France,Female,33,6,0.0,2,1,1,98015.85,0,0.0,0.18181817630854014,0,good,2.0,0,0,"(30, 45]"
646,France,Male,36,6,124445.52,1,1,0,88481.32,0,1.4064609343372538,0.16666666203703717,0,medium,8.035580263714887e-06,0,1,"(30, 45]"
559,France,Female,34,5,68999.66,2,1,1,66879.27,0,1.0317047419771224,0.1470588192041524,0,medium,2.898522999635076e-05,1,0,"(30, 45]"
595,Spain,Male,36,6,85768.42,1,1,1,24802.77,0,3.4580177938408485,0.16666666203703717,0,medium,1.165916710174792e-05,1,0,"(30, 45]"
527,France,Male,47,1,0.0,1,1,0,21312.16,1,0.0,0.021276595291987336,1,medium,1.0,1,0,"(45, 60]"
684,Spain,Male,34,9,100628.0,2,1,1,190263.78,0,0.528886790746358,0.2647058745674743,0,good,1.9874986335946894e-05,0,1,"(30, 45]"
673,Spain,Female,32,0,0.0,1,1,1,72873.33,0,0.0,0.0,0,good,1.0,0,0,"(30, 45]"
802,Spain,Male,38,7,0.0,2,0,1,57764.65,0,0.0,0.18421052146814418,0,excellent,2.0,0,0,"(30, 45]"
675,France,Male,54,6,0.0,1,1,0,110273.84,1,0.0,0.11111110905349798,1,good,1.0,0,0,"(45, 60]"
762,Spain,Female,19,6,0.0,2,1,0,55500.17,0,0.0,0.31578945706371275,0,excellent,2.0,0,0,"(0, 30]"
580,France,Male,50,0,125647.36,1,1,0,57541.08,1,2.18361143026541,0.0,1,medium,7.95871907918257e-06,1,1,"(45, 60]"
621,Germany,Female,31,8,100375.39,1,1,1,90384.26,0,1.110540596326058,0.2580645078043707,0,medium,9.962502138202021e-06,0,1,"(30, 45]"
411,France,Female,36,10,0.0,1,0,0,120694.35,0,0.0,0.2777777700617286,0,low,1.0,1,0,"(30, 45]"
815,France,Male,24,7,171922.72,1,0,1,178028.96,0,0.965700861247711,0.2916666545138894,0,excellent,5.816533053147058e-06,0,1,"(0, 30]"
631,Germany,Female,32,2,146810.99,2,1,1,180990.29,0,0.8111539574813037,0.06249999804687507,0,medium,1.3622865543883712e-05,0,1,"(30, 45]"
514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1,0.7015905503953028,0.06666666518518523,1,medium,9.171515876398415e-06,1,1,"(30, 45]"
638,France,Male,57,6,0.0,1,1,0,33676.48,1,0.0,0.10526315604801481,1,medium,1.0,0,0,"(45, 60]"
791,Spain,Male,25,7,0.0,1,1,0,89666.28,0,0.0,0.27999998880000043,0,excellent,1.0,0,0,"(0, 30]"
516,France,Male,35,5,128653.59,1,1,0,127558.26,0,1.0085868998133984,0.14285713877551032,0,medium,7.772750276535023e-06,1,1,"(30, 45]"
734,France,Male,37,3,80387.81,1,0,1,77272.62,0,1.0403142794816547,0.08108107888970058,0,good,1.243954226962683e-05,0,0,"(30, 45]"
611,France,Male,58,8,0.0,2,0,1,107665.68,1,0.0,0.1379310321046374,1,medium,2.0,0,0,"(45, 60]"
850,Germany,Male,43,0,108508.82,3,1,0,184044.8,1,0.5895782983241604,0.0,0,excellent,2.7647267316451172e-05,0,1,"(30, 45]"
641,France,Male,31,10,155978.17,1,1,0,91510.71,0,1.7044799455527724,0.3225806347554634,0,medium,6.4111124581570725e-06,0,1,"(30, 45]"
585,France,Female,38,5,0.0,1,1,1,87363.56,0,0.0,0.13157894390581729,0,medium,1.0,1,0,"(30, 45]"
552,Germany,Male,50,4,121175.56,1,1,0,117505.07,1,1.0312368649196904,0.07999999840000004,1,medium,8.252421095300939e-06,1,1,"(45, 60]"
507,France,Female,29,4,89349.47,2,0,0,180626.68,0,0.49466374513170114,0.13793102972651622,0,medium,2.2383765860436995e-05,1,0,"(0, 30]"
735,Spain,Male,38,7,86131.71,2,0,0,93478.96,0,0.921402099457232,0.18421052146814418,0,good,2.321998228083152e-05,0,0,"(30, 45]"
707,France,Female,58,3,102346.86,1,1,1,114672.64,0,0.8925133318558593,0.05172413703923902,1,good,9.77059999105013e-06,0,1,"(45, 60]"
698,Germany,Female,36,7,121263.62,1,1,1,13387.88,0,9.057716381603532,0.19444443904321004,0,good,8.246428348185976e-06,0,1,"(30, 45]"
841,France,Male,31,2,0.0,2,1,0,173240.52,0,0.0,0.06451612695109267,0,excellent,2.0,0,0,"(30, 45]"
688,Spain,Female,33,2,0.0,1,0,0,27557.18,1,0.0,0.060606058769513374,0,good,1.0,0,0,"(30, 45]"
614,France,Male,51,3,0.0,2,1,1,5552.37,0,0.0,0.05882352825836219,1,medium,2.0,0,0,"(45, 60]"
511,Germany,Male,48,6,149726.08,1,0,0,88307.87,1,1.6955009785459043,0.1249999973958334,1,medium,6.678818554399111e-06,1,1,"(45, 60]"
447,France,Male,43,2,0.0,2,1,0,33879.26,1,0.0,0.04651162682531101,0,low,2.0,1,0,"(30, 45]"
738,France,Male,35,5,161274.05,2,1,0,181429.87,0,0.8889057242840502,0.14285713877551032,0,good,1.240117426719136e-05,0,1,"(30, 45]"
422,France,Female,33,2,0.0,2,1,0,102655.31,0,0.0,0.060606058769513374,0,low,2.0,1,0,"(30, 45]"
537,Spain,Male,30,1,103138.17,1,1,1,96555.42,0,1.0681758724567905,0.033333332222222255,0,medium,9.695637457621581e-06,1,1,"(0, 30]"
707,Germany,Female,40,3,109628.44,1,1,0,189366.03,0,0.5789234742863917,0.07499999812500005,0,good,9.121637399589015e-06,0,1,"(30, 45]"
690,France,Male,54,5,0.0,1,1,0,12847.61,1,0.0,0.092592590877915,1,good,1.0,0,0,"(45, 60]"
664,Germany,Male,33,7,97286.16,2,1,0,143433.33,0,0.6782674570779451,0.21212120569329682,0,good,2.055769743920986e-05,0,0,"(30, 45]"
850,France,Female,33,7,118004.26,1,1,0,183983.82,0,0.641383899950325,0.21212120569329682,0,excellent,8.474198523014992e-06,0,1,"(30, 45]"
584,Spain,Male,32,9,85534.83,1,0,0,169137.24,0,0.5057125799114038,0.2812499912109378,0,medium,1.1691007148700142e-05,1,0,"(30, 45]"
728,France,Female,59,4,0.0,1,1,1,163365.85,1,0.0,0.06779660902039646,1,good,1.0,0,0,"(45, 60]"
560,Spain,Female,43,4,95140.44,2,1,0,123181.44,1,0.7723601867231593,0.09302325365062201,0,medium,2.102133413158346e-05,1,0,"(30, 45]"
629,France,Female,31,6,0.0,1,1,1,16447.6,1,0.0,0.19354838085327802,0,medium,1.0,0,0,"(30, 45]"
658,France,Male,25,3,0.0,2,0,1,173948.4,0,0.0,0.11999999520000018,0,good,2.0,0,0,"(0, 30]"
794,Germany,Female,54,1,75900.84,1,1,1,192154.66,0,0.39499869531972315,0.018518518175582997,1,excellent,1.317491117474886e-05,0,0,"(45, 60]"
790,France,Female,41,2,126619.27,1,1,0,198224.38,0,0.6387673907687905,0.048780486615110086,0,excellent,7.89762966071704e-06,0,1,"(30, 45]"
640,France,Male,44,7,111833.47,1,1,0,67202.74,0,1.664120689101901,0.1590909054752067,0,medium,8.941786910600998e-06,0,1,"(30, 45]"
652,Spain,Male,37,7,0.0,2,1,0,68789.93,0,0.0,0.18918918407596802,0,good,2.0,0,0,"(30, 45]"
583,France,Female,57,3,238387.56,1,0,1,147964.99,1,1.6111078708442375,0.052631578024007405,1,medium,4.194832168120819e-06,1,1,"(45, 60]"
775,France,Female,32,2,108698.96,2,1,1,161069.73,0,0.6748565357334686,0.06249999804687507,0,excellent,1.839927080009965e-05,0,1,"(30, 45]"
584,France,Female,39,2,112687.69,1,1,1,127749.61,0,0.8820981136389998,0.05128204996712693,0,medium,8.874005013280393e-06,1,1,"(30, 45]"
635,Germany,Female,48,4,81556.89,2,1,0,191914.37,0,0.42496499871049276,0.08333333159722227,1,medium,2.4522458832615704e-05,0,0,"(45, 60]"
814,France,Male,48,9,136596.85,1,1,1,185791.9,0,0.7352142369999165,0.1874999960937501,1,excellent,7.3207594409428846e-06,0,1,"(45, 60]"
735,Germany,Female,43,9,98807.45,1,0,0,184570.04,1,0.5353385088905255,0.20930232071389954,0,good,1.012059191293862e-05,0,0,"(30, 45]"
678,France,Female,31,1,0.0,2,0,1,130446.65,0,0.0,0.032258063475546335,0,good,2.0,0,0,"(30, 45]"
693,France,Male,37,1,0.0,2,1,1,82867.55,0,0.0,0.027027026296566857,0,good,2.0,0,0,"(30, 45]"
640,France,Female,30,6,107499.7,1,1,1,187632.22,0,0.5729277199802202,0.19999999333333354,0,medium,9.302265008506921e-06,0,1,"(0, 30]"
773,Spain,Female,23,8,0.0,2,1,0,56759.79,0,0.0,0.34782607183364905,0,excellent,2.0,0,0,"(0, 30]"
736,France,Female,30,9,0.0,2,1,0,34180.33,0,0.0,0.2999999900000003,0,good,2.0,0,0,"(0, 30]"
693,France,Female,28,8,0.0,2,1,1,158545.25,0,0.0,0.28571427551020445,0,good,2.0,0,0,"(0, 30]"
496,France,Female,41,1,176024.05,2,1,0,182337.98,0,0.9653723815468099,0.024390243307555043,0,low,1.1362019212606389e-05,1,1,"(30, 45]"
751,France,Female,39,3,0.0,2,1,1,84175.34,0,0.0,0.0769230749506904,0,excellent,2.0,0,0,"(30, 45]"
528,Germany,Male,39,0,127631.62,1,0,1,22197.8,1,5.7497418660520525,0.0,0,medium,7.834987638740003e-06,1,1,"(30, 45]"
754,Spain,Female,19,9,0.0,1,1,0,189641.11,0,0.0,0.47368418559556913,0,excellent,1.0,0,0,"(0, 30]"
568,Germany,Female,26,10,109819.16,2,1,0,154491.39,0,0.7108432385732897,0.3846153698224858,0,medium,1.821159247992354e-05,1,1,"(0, 30]"
592,Spain,Female,41,2,138734.94,1,1,0,90020.74,0,1.5411441852006422,0.048780486615110086,0,medium,7.207937611551845e-06,1,1,"(30, 45]"
558,Germany,Male,25,10,111363.1,2,1,0,197264.35,0,0.5645373834625236,0.39999998400000064,0,medium,1.7959108904934355e-05,1,1,"(0, 30]"
825,France,Male,34,9,0.0,2,1,1,31933.06,0,0.0,0.2647058745674743,0,excellent,2.0,0,0,"(30, 45]"
677,Germany,Male,28,0,143988.0,2,1,0,8755.69,1,16.44507742777039,0.0,0,good,1.3889949926730514e-05,0,1,"(0, 30]"
653,France,Male,34,5,118838.75,1,1,1,52820.13,0,2.2498761361956157,0.1470588192041524,0,good,8.414692895264422e-06,0,1,"(30, 45]"
593,Spain,Male,35,4,161637.75,1,1,1,20008.46,0,8.078470306656362,0.11428571102040827,0,medium,6.1866353210477065e-06,1,1,"(30, 45]"
632,France,Female,44,3,133793.89,1,1,1,34607.14,1,3.866077635890569,0.06818181663223144,0,medium,7.474127001412385e-06,0,1,"(30, 45]"
601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0,0.40338276551071195,0.22857142204081654,0,medium,1.3975296985542415e-05,0,0,"(30, 45]"
786,France,Female,62,8,0.0,1,1,1,165702.64,0,0.0,0.12903225598335072,1,excellent,1.0,0,0,"(60, 100]"
654,France,Female,40,3,0.0,2,1,0,167889.1,0,0.0,0.07499999812500005,0,good,2.0,0,0,"(30, 45]"
572,France,Female,38,7,0.0,2,1,1,133122.62,0,0.0,0.18421052146814418,0,medium,2.0,1,0,"(30, 45]"
813,France,Female,62,10,64667.95,2,0,1,140454.14,0,0.4604203905953898,0.16129031997918838,1,excellent,3.092674305056754e-05,0,0,"(60, 100]"
523,France,Female,28,2,121164.11,1,1,1,59938.81,0,2.021463389045904,0.07142856887755111,0,medium,8.25320094208638e-06,1,1,"(0, 30]"
506,Spain,Male,50,3,0.0,2,1,0,12016.79,0,0.0,0.05999999880000003,1,medium,2.0,1,0,"(45, 60]"
513,Spain,Male,72,3,98903.06,1,1,1,81251.24,0,1.2172498536487906,0.041666666087962975,1,medium,1.0110808393507809e-05,1,0,"(60, 100]"
664,France,Female,31,7,104158.84,1,1,0,134169.85,0,0.7763207605823788,0.22580644432882438,0,good,9.600629186834389e-06,0,1,"(30, 45]"
